t,TM1,TN1,TM2,TN2,TM3,TN3,TM4,TN4,R1,R2,R3,R4,RE1,RE2,RE3,RE4
0,849.138443,850.0000000000003,851.122546,849.9999999998846,851.145542,849.9999999999989,849.537487,849.9999999999071,0.861557000000289,1.1225460001154488,1.1455420000011145,0.4625129999070623,0.001014624890796858,0.0013189005571419192,0.0013458826293201857,0.0005444291829196965
5,846.518481,847.9199699838033,850.060945,849.9147364333483,850.962495,849.9515581621484,849.239349,849.999986623796,1.4014889838033469,0.14620856665169413,1.0109368378515455,0.7606376237960149,0.0016555917150772128,0.00017199774617535703,0.0011879922367807121,0.0008956693124166752
10,834.553261,834.4971944962242,843.689653,843.6816483789237,849.516568,847.4826209874973,846.277523,847.7354128228029,0.056066503775809906,0.00800462107633848,2.033947012502722,1.4578898228029402,6.718145670969933E-05,9.487636890977114E-06,0.0023942405470574906,0.001722708902435236
12,827.540602,829.5189745262163,838.154863,838.1937773958214,847.704636,845.675098014646,842.451623,842.462379902665,1.9783725262162761,0.038914395821393555,2.029537985354068,0.010756902664979862,0.002390665208975784,4.6428646470065946E-05,0.0023941569966287974,1.276857017222443E-05
14,820.592496,820.6191454243658,832.13513,832.1628595051142,844.602229,842.8347798967303,837.149945,838.3585799404714,0.02664942436581441,0.027729505114166386,1.767449103269655,1.20863494047137,3.247583239636938E-05,3.332331987253848E-05,0.002092640822606277,0.0014437496504540416
15,817.0546,818.1321060918731,829.334943,831.139591698128,842.810555,841.22586333225,834.321693,834.3028587770885,1.0775060918730333,1.8046486981280623,1.5846916677500076,0.018834222911436882,0.0013187687724578422,0.0021760191263616663,0.0018802465848923873,2.2574293668086228E-05
16,813.505503,813.518047951728,826.836569,826.8741640824068,840.55191,839.4354123435347,831.165748,831.8255870313953,0.012544951728045817,0.03759508240671039,1.1164976564652989,0.659839031395336,1.542085662823822E-05,4.546857724517309E-05,0.0013282911420251235,0.0007938717794652625
17,803.959759,803.9854743845153,824.072097,824.0889955420832,838.24473,837.4425994716247,827.69862,829.1966149102188,0.02571538451536526,0.016898542083254142,0.8021305283753009,1.4979949102188357,3.198591002533655E-05,2.0506145208377494E-05,0.0009569168760241426,0.0018098313492643443
18,751.529061,752.0957035624244,822.525053,821.9851600792491,835.885428,835.2506883084817,824.684491,826.6073067735797,0.5666425624244766,0.5398929207508445,0.6347396915183481,1.922815773579714,0.0007539862286502806,0.0006563847736694344,0.0007593620731456848,0.00233157746333769
19,670.285766,671.1938463262269,804.459197,804.5806250304985,833.864777,832.3177131369976,822.572334,824.1520724176253,0.9080803262269228,0.12142803049846407,1.5470638630024496,1.5797384176253217,0.0013547659405718647,0.0001509436786244661,0.0018552934548552702,0.0019204857157587333
