t,TM1,TN1,TM2,TN2,TM3,TN3,TM4,TN4,R1,R2,R3,R4,RE1,RE2,RE3,RE4
20,419.8218,419.87243675563013,779.073513,778.9021963976891,828.819155,824.9342729387695,814.620939,816.7327102401285,0.05063675563013703,0.17131660231098067,3.8848820612305417,2.111771240128519,0.00012061487905139046,0.00021989786515945982,0.004687249368929633,0.00259233606580363
21,345.736285,346.5516136413539,758.365663,757.1358122404513,821.525502,817.0151435073966,754.406023,755.4254128961262,0.8153286413539149,1.2298507595487536,4.510358492603359,1.0193898961261993,0.002358238567160849,0.001621712083698011,0.005490223348664056,0.0013512483530718038
22,296.239475,296.4541357108611,726.503793,726.5661902413445,809.766748,805.7383363584679,647.886465,649.7566144520935,0.2146607108610965,0.06239724134456992,4.028411641532102,1.8701494520934148,0.0007246188606737724,8.588701386803347E-05,0.0049747802703453345,0.0028865388507435708
23,259.050568,259.7214756115087,703.169249,703.5599770713269,792.515623,791.279566908634,544.190132,545.9322982353651,0.67090761150871,0.39072807132686194,1.236056091365981,1.7421662353651755,0.0025898712235547386,0.0005556671766897217,0.0015596614823654789,0.003201392551831821
24,228.246493,228.53911307007797,669.252011,669.3961252700014,771.824951,773.8623851648276,452.535543,453.9561983873856,0.2926200700779873,0.14411427000140975,2.037434164827573,1.4206553873855796,0.0012820353392154302,0.00021533632717229108,0.0026397619851338196,0.0031393233290972233
25,204.884434,205.86742210278993,616.261777,615.7775754511474,748.202163,753.0390991259629,379.977415,381.3355861996899,0.9829881027899319,0.48420154885263855,4.836936125962893,1.3581711996898775,0.0047977685937328545,0.0007857075790255258,0.006464744911413592,0.0035743471745284584
26,185.091773,186.46577443433372,457.434951,458.1478183182148,719.831611,725.0193366494356,333.585795,334.05471043787867,1.374001434333735,0.7128673182147622,5.187725649435606,0.46891543787864975,0.007423352275812578,0.0015584015096711799,0.00720686000747973,0.0014056816714232384
27,167.034876,167.1717967408464,316.352037,316.9166828241423,681.079728,686.0322279090893,299.816841,300.83137618741245,0.13692074084639216,0.5646458241423034,4.952499909089283,1.0145351874124344,0.0008197134881364067,0.0017848654603172458,0.007271542090428043,0.0033838498999208466
28,151.861301,153.6153052676976,256.599081,256.8525697525475,631.726789,637.5361895442483,273.233915,274.4102620549311,1.75400426769761,0.2534887525474687,5.809400544248206,1.1763470549310568,0.01155004109768301,0.0009878786453933897,0.009196064889767094,0.004305274676209419
29,139.326869,139.40107301208835,224.256858,225.72199934813287,577.197435,584.6098413296154,252.203598,253.2472670181465,0.0742040120883587,1.4651413481328746,7.412406329615351,1.0436690181464883,0.000532589389404557,0.006533317915891226,0.012842063876488554,0.00413820035250444
30,128.795878,130.0116853032805,203.405561,204.70352219348598,523.359156,532.022413437743,234.12569,235.04106644351145,1.2158073032805135,1.2979611934859747,8.663257437743027,0.9153764435114624,0.009439799799187002,0.006381149006471729,0.016553178325866582,0.003909765064702905
31,119.576265,120.97550369847347,187.768827,188.74772047050578,473.427912,482.64103069845913,217.990556,218.81270437227224,1.399238698473468,0.9788934705057954,9.21311869845914,0.8221483722722382,0.011701642449473295,0.005213290651838579,0.01946044680707195,0.003771486193522247
32,111.390115,112.71934672501153,175.624325,176.3725752633073,428.52373,437.7071284764737,204.120041,204.8258308833774,1.3292317250115389,0.7482502633073125,9.183398476473712,0.7057898833774061,0.011933121040511889,0.004260516094836592,0.021430314901052766,0.0034577196825930786
33,103.745815,105.01539143855592,164.662236,165.29001544420163,389.288617,397.48654034085877,191.340303,192.0029041873154,1.26957643855593,0.6277794442016216,8.197923340858779,0.6626011873154027,0.012237374958748265,0.003812528357756672,0.02105872862154297,0.003462946263419488
34,97.252987,98.40177228495511,154.402692,154.94930739081485,354.861707,361.7486072292096,179.589222,180.20758254884768,1.1487852849551103,0.5466153908148499,6.886900229209573,0.6183605488476758,0.011812339347017796,0.0035401933977605125,0.01940727921147483,0.00344319409573296
35,90.581667,91.89203963471138,146.610753,146.99771198085466,324.331124,330.0879322573285,169.649601,170.17062873770985,1.3103726347113849,0.38695898085467206,5.756808257328487,0.5210277377098578,0.014466201364028606,0.002639362890760626,0.01774978665731904,0.0030711993110426345
36,84.91681,86.09905223268069,138.438193,138.7873605894163,297.228209,302.0535134537728,159.780219,160.31198635755808,1.182242232680693,0.34916758941628245,4.825304453772787,0.5317673575580955,0.013922358042897431,0.0025221911804084473,0.01623434219116392,0.0033281175910648583
37,79.904757,80.97604878554309,131.079947,131.36369806353954,273.1355,277.1976043345958,151.073732,151.530270349804,1.0712917855430817,0.2837510635395404,4.0621043345958014,0.4565383498039921,0.01340710898530211,0.002164717563850864,0.014872121473026398,0.003021957184482555
38,75.63791,76.54174720546816,125.548465,125.73852924891868,251.733384,255.130981286769,142.884141,143.3158991294733,0.9038372054681503,0.1900642489186879,3.397597286769013,0.4317581294733088,0.011949526440751077,0.0015138715468858014,0.01349680853918451,0.0030217358375224357
39,71.741577,72.5729163572357,117.160465,117.49903522635599,232.752559,235.47430139085677,133.469717,134.20176999465954,0.8313393572356915,0.33857022635598355,2.7217423908567753,0.73205299465954,0.011587971605861011,0.002889799271076498,0.011693716290598443,0.005484787194532974
40,68.202295,68.99799307593565,111.272305,111.45448527256204,215.731023,217.87631859752884,125.826714,126.35521310497755,0.7956980759356469,0.18218027256203584,2.1452955975288432,0.5284991049775556,0.011666734615538184,0.001637247224833132,0.009944307349475849,0.004200213835176174
42,62.690108,63.84107242887606,96.693193,97.39693841251677,186.568387,188.6719599664712,112.603102,113.54831537444578,1.1509644288760583,0.7037454125167812,2.103572966471205,0.9452133744457711,0.018359585995226843,0.007278127763520864,0.011275077199821668,0.00839420369117159
44,58.579096,59.54510885091678,87.617991,87.9902930655028,162.282647,164.27638958629535,101.519186,102.38817517913472,0.9660128509167833,0.37230206550279377,1.9937425862953546,0.8689891791347151,0.01649074357372779,0.0042491509021565415,0.012285617859655412,0.008559851722360293
46,54.67215,55.70888666203214,79.703333,80.04792120075848,141.816215,143.85298798595412,91.762679,92.56987092507478,1.0367366620321405,0.34458820075847996,2.0367729859541157,0.8071919250747754,0.018962792976536327,0.004323385080501965,0.01436205997991214,0.008796516556309078
48,51.922888,52.718379606716084,73.22653,73.51491220419801,124.352592,126.77235488845845,84.00075,84.58237132130279,0.7954916067160838,0.2883822041980153,2.4197628884584503,0.5816213213027908,0.015320634836723331,0.003938220262492505,0.019458885814446474,0.006924001527400538
50,49.619298,50.29291649075001,67.186818,67.49788100529793,110.351394,112.45199392807271,76.354582,77.04090998332904,0.6736184907500089,0.31106300529792463,2.100599928072711,0.6863279833290505,0.013575736012025177,0.004629821958496749,0.019035554078027424,0.008988694134021329
60,43.628791,44.93505045830202,51.257342,52.40743635333602,68.124154,75.62586787494928,56.979393,58.21135380147966,1.3062594583020228,1.1500943533360157,7.501713874949274,1.2319608014796586,0.02994030841473519,0.0224376510458934,0.11011826840373348,0.02162116401414909
70,41.192424,42.193565570235414,44.182891,45.071168842519924,51.299962,56.825668875227954,47.960878,48.78975212178113,1.0011415702354114,0.8882778425199263,5.525706875227954,0.8288741217811264,0.024304021784088532,0.020104565871887522,0.10771366410033507,0.017282296662315615
80,40.251082,41.53201330073779,41.298536,42.02156283082164,44.206011,47.640856518749665,43.935572,45.57805890879159,1.280931300737791,0.7230268308216381,3.4348455187496683,1.6424869087915894,0.03182352466295915,0.017507323524050298,0.07770087010903717,0.03738398828155895
85,40.017275,41.129403228259825,40.5942,41.43177832210245,42.367075,44.788924658305774,42.817368,44.060488186074565,1.1121282282598273,0.837578322102452,2.4218496583057743,1.243120186074563,0.027791203380535714,0.020632955498629164,0.05716348504837245,0.029033082698463927
