t,TM1,TN1,TM2,TN2,TM3,TN3,TM4,TN4,R1,R2,R3,R4,RE1,RE2,RE3,RE4
110,57.870605,58.05682417633014,121.385103,122.61153580552852,372.25364,393.62569996379074,93.195449,93.2900866477839,0.18621917633014107,1.2264328055285176,21.37205996379072,0.09463764778389816,0.0032178543205162806,0.010103651726756929,0.057412628560974496,0.0010154749915298779
120,54.831462,55.85114836284342,110.860703,112.16471525396429,332.73547,354.5405643831929,88.323901,88.38904249481955,1.0196863628434158,1.304012253964288,21.805094383192852,0.06514149481954234,0.018596738544805095,0.01176261938339222,0.06553282216408383,0.0007375296389993275
130,52.412841,52.613519820184706,99.958783,101.36483793907064,298.747793,319.9797364368811,82.168896,82.36272117552977,0.20067882018470584,1.4060549390706427,21.231943436881124,0.19382517552976708,0.0038288101991018927,0.01406634711699764,0.07106979175869971,0.0023588630852453838
140,50.383932,52.00031176826172,93.723,94.77918083687717,268.704987,289.266129717028,77.882844,78.21669091699489,1.6163797682617158,1.056180836877175,20.561142717027963,0.33384691699488656,0.03208125495766618,0.01126917444893116,0.07651939380279518,0.0042865270430402684
150,48.264825,48.82216603117719,88.283322,89.14487727385934,242.241597,261.90608919323995,72.861115,73.30254948094299,0.557341031177188,0.8615552738593379,19.664492193239937,0.44143448094298776,0.011547561421328846,0.00975898113416414,0.08117719019677672,0.0060585743292974285
160,46.915152,48.60292742934969,81.736378,82.80127163663047,218.972222,237.50423556333027,68.280873,68.7595870052141,1.687775429349692,1.0648936366304724,18.53201356333028,0.47871400521410123,0.035975060452744394,0.01302839277549676,0.08463180121234867,0.0070109532022840605
170,45.264754,46.00220797692581,75.787365,76.75827491821764,198.475585,215.7011118639105,64.231032,64.72495344348587,0.7374539769258064,0.970909918217643,17.225526863910517,0.4939214434858741,0.01629201336045715,0.012810973415128539,0.08678914771260414,0.007689763469562097
180,44.083143,44.694787319633605,71.717622,72.45739719732842,180.383753,196.18863971346627,60.997136,61.50081656800538,0.611644319633605,0.739775197328413,15.80488671346626,0.503680568005386,0.013874789273387448,0.0103151105223262,0.08761812774494308,0.008257446185758393
190,43.046526,44.999806433151754,67.951291,68.70375337198607,164.004966,178.72626901178862,58.626251,59.15517220609269,1.953280433151754,0.7524623719860699,14.72130301178862,0.52892120609269,0.045376029488459854,0.011073555202741768,0.08976132473810958,0.009021917606375511
200,42.318258,43.25845590399695,64.144523,64.77278401745649,149.357584,163.105736169778,56.050887,56.63094241279997,0.9401979039969532,0.6282610174564809,13.748152169777995,0.5800554127999646,0.022217311118925387,0.009794460821798938,0.09204857096361438,0.010348728518782666
